   ,Start,End,Age,Gender,People
20211129,경상남도,인천광역시,70,2,226
20211129,경상남도,전라남도,0,1,590
20211129,경상남도,전라남도,0,2,490
20211129,경상남도,전라남도,10,1,411
20211129,경상남도,전라남도,10,2,292
20211129,경상남도,전라남도,20,1,1538
20211129,경상남도,전라남도,20,2,967
20211129,경상남도,전라남도,30,1,1802
20211129,경상남도,전라남도,30,2,1165
20211129,경상남도,전라남도,40,1,2492
20211129,경상남도,전라남도,40,2,1205
20211129,경상남도,전라남도,50,1,2800
20211129,경상남도,전라남도,50,2,1461
20211129,경상남도,전라남도,60,1,1795
20211129,경상남도,전라남도,60,2,874
20211129,경상남도,전라남도,70,1,568
20211129,경상남도,전라남도,70,2,628
20211129,경상남도,전라북도,0,1,221
20211129,경상남도,전라북도,0,2,286
20211129,경상남도,전라북도,10,1,343
20211129,경상남도,전라북도,10,2,300
20211129,경상남도,전라북도,20,1,866
20211129,경상남도,전라북도,20,2,641
20211129,경상남도,전라북도,30,1,1151
20211129,경상남도,전라북도,30,2,704
20211129,경상남도,전라북도,40,1,2096
20211129,경상남도,전라북도,40,2,973
20211129,경상남도,전라북도,50,1,2385
20211129,경상남도,전라북도,50,2,1098
20211129,경상남도,전라북도,60,1,1656
20211129,경상남도,전라북도,60,2,754
20211129,경상남도,전라북도,70,1,504
20211129,경상남도,전라북도,70,2,606
20211129,경상남도,제주특별자치도,0,1,44
20211129,경상남도,제주특별자치도,0,2,37
20211129,경상남도,제주특별자치도,10,1,58
20211129,경상남도,제주특별자치도,10,2,42
20211129,경상남도,제주특별자치도,20,1,326
20211129,경상남도,제주특별자치도,20,2,261
20211129,경상남도,제주특별자치도,30,1,308
20211129,경상남도,제주특별자치도,30,2,177
20211129,경상남도,제주특별자치도,40,1,454
20211129,경상남도,제주특별자치도,40,2,234
20211129,경상남도,제주특별자치도,50,1,460
20211129,경상남도,제주특별자치도,50,2,342
20211129,경상남도,제주특별자치도,60,1,248
20211129,경상남도,제주특별자치도,60,2,179
20211129,경상남도,제주특별자치도,70,1,107
20211129,경상남도,제주특별자치도,70,2,94
20211129,경상남도,충청남도,0,1,383
20211129,경상남도,충청남도,0,2,386
20211129,경상남도,충청남도,10,1,363
20211129,경상남도,충청남도,10,2,387
20211129,경상남도,충청남도,20,1,1025
20211129,경상남도,충청남도,20,2,630
20211129,경상남도,충청남도,30,1,1463
20211129,경상남도,충청남도,30,2,913
20211129,경상남도,충청남도,40,1,2356
20211129,경상남도,충청남도,40,2,1011
20211129,경상남도,충청남도,50,1,2233
20211129,경상남도,충청남도,50,2,1174
20211129,경상남도,충청남도,60,1,1197
20211129,경상남도,충청남도,60,2,676
20211129,경상남도,충청남도,70,1,445
20211129,경상남도,충청남도,70,2,418
20211129,경상남도,충청북도,0,1,221
20211129,경상남도,충청북도,0,2,208
20211129,경상남도,충청북도,10,1,264
20211129,경상남도,충청북도,10,2,174
20211129,경상남도,충청북도,20,1,858
20211129,경상남도,충청북도,20,2,514
20211129,경상남도,충청북도,30,1,1024
20211129,경상남도,충청북도,30,2,572
20211129,경상남도,충청북도,40,1,1478
20211129,경상남도,충청북도,40,2,812
20211129,경상남도,충청북도,50,1,1743
20211129,경상남도,충청북도,50,2,914
20211129,경상남도,충청북도,60,1,1056
20211129,경상남도,충청북도,60,2,557
20211129,경상남도,충청북도,70,1,263
20211129,경상남도,충청북도,70,2,388
20211129,경상북도,강원도,0,1,316
20211129,경상북도,강원도,0,2,297
20211129,경상북도,강원도,10,1,385
20211129,경상북도,강원도,10,2,334
20211129,경상북도,강원도,20,1,1056
20211129,경상북도,강원도,20,2,795
20211129,경상북도,강원도,30,1,1288
20211129,경상북도,강원도,30,2,826
20211129,경상북도,강원도,40,1,1668
20211129,경상북도,강원도,40,2,914
20211129,경상북도,강원도,50,1,1956
20211129,경상북도,강원도,50,2,1236
20211129,경상북도,강원도,60,1,1368
20211129,경상북도,강원도,60,2,916
20211129,경상북도,강원도,70,1,410
20211129,경상북도,강원도,70,2,607
20211129,경상북도,경기도,0,1,3170
20211129,경상북도,경기도,0,2,3309
20211129,경상북도,경기도,10,1,3146
20211129,경상북도,경기도,10,2,2474
20211129,경상북도,경기도,20,1,7379
20211129,경상북도,경기도,20,2,5801
20211129,경상북도,경기도,30,1,10902
20211129,경상북도,경기도,30,2,7332
20211129,경상북도,경기도,40,1,15144
20211129,경상북도,경기도,40,2,8422
20211129,경상북도,경기도,50,1,14475
20211129,경상북도,경기도,50,2,8780
20211129,경상북도,경기도,60,1,7424
20211129,경상북도,경기도,60,2,4881
20211129,경상북도,경기도,70,1,2016
20211129,경상북도,경기도,70,2,1922
20211129,경상북도,경상남도,0,1,1947
20211129,경상북도,경상남도,0,2,1801
20211129,경상북도,경상남도,10,1,1870
20211129,경상북도,경상남도,10,2,2311
20211129,경상북도,경상남도,20,1,3914
20211129,경상북도,경상남도,20,2,3212
20211129,경상북도,경상남도,30,1,5037
20211129,경상북도,경상남도,30,2,3534
20211129,경상북도,경상남도,40,1,6687
20211129,경상북도,경상남도,40,2,4329
20211129,경상북도,경상남도,50,1,7525
20211129,경상북도,경상남도,50,2,4848
20211129,경상북도,경상남도,60,1,4026
20211129,경상북도,경상남도,60,2,2553
20211129,경상북도,경상남도,70,1,1045
20211129,경상북도,경상남도,70,2,1208
20211129,경상북도,경상북도,0,1,3254
20211129,경상북도,경상북도,0,2,2799
20211129,경상북도,경상북도,10,1,3852
20211129,경상북도,경상북도,10,2,3148
20211129,경상북도,경상북도,20,1,8506
20211129,경상북도,경상북도,20,2,6542
20211129,경상북도,경상북도,30,1,9784
20211129,경상북도,경상북도,30,2,6635
20211129,경상북도,경상북도,40,1,13366
20211129,경상북도,경상북도,40,2,8278
20211129,경상북도,경상북도,50,1,16251
20211129,경상북도,경상북도,50,2,10350
20211129,경상북도,경상북도,60,1,10702
20211129,경상북도,경상북도,60,2,6809
20211129,경상북도,경상북도,70,1,3637
20211129,경상북도,경상북도,70,2,3573
20211129,경상북도,광주광역시,0,1,112
20211129,경상북도,광주광역시,0,2,145
20211129,경상북도,광주광역시,10,1,178
20211129,경상북도,광주광역시,10,2,120
20211129,경상북도,광주광역시,20,1,451
20211129,경상북도,광주광역시,20,2,427
20211129,경상북도,광주광역시,30,1,474
20211129,경상북도,광주광역시,30,2,335
20211129,경상북도,광주광역시,40,1,769
20211129,경상북도,광주광역시,40,2,402
20211129,경상북도,광주광역시,50,1,697
20211129,경상북도,광주광역시,50,2,353
20211129,경상북도,광주광역시,60,1,357
20211129,경상북도,광주광역시,60,2,239
20211129,경상북도,광주광역시,70,1,71
20211129,경상북도,광주광역시,70,2,133
20211129,경상북도,대구광역시,0,1,2799
20211129,경상북도,대구광역시,0,2,3015
20211129,경상북도,대구광역시,10,1,3024
20211129,경상북도,대구광역시,10,2,3685
20211129,경상북도,대구광역시,20,1,8167
20211129,경상북도,대구광역시,20,2,7045
20211129,경상북도,대구광역시,30,1,10709
20211129,경상북도,대구광역시,30,2,7233
20211129,경상북도,대구광역시,40,1,14390
20211129,경상북도,대구광역시,40,2,9325
20211129,경상북도,대구광역시,50,1,16993
20211129,경상북도,대구광역시,50,2,11663
20211129,경상북도,대구광역시,60,1,9851
20211129,경상북도,대구광역시,60,2,6264
20211129,경상북도,대구광역시,70,1,2893
20211129,경상북도,대구광역시,70,2,3132
20211129,경상북도,대전광역시,0,1,526
20211129,경상북도,대전광역시,0,2,574
20211129,경상북도,대전광역시,10,1,560
20211129,경상북도,대전광역시,10,2,432
20211129,경상북도,대전광역시,20,1,1589
20211129,경상북도,대전광역시,20,2,1492
20211129,경상북도,대전광역시,30,1,2212
20211129,경상북도,대전광역시,30,2,1375
20211129,경상북도,대전광역시,40,1,2896
20211129,경상북도,대전광역시,40,2,1515
20211129,경상북도,대전광역시,50,1,2838
20211129,경상북도,대전광역시,50,2,1744
20211129,경상북도,대전광역시,60,1,1418
20211129,경상북도,대전광역시,60,2,901
20211129,경상북도,대전광역시,70,1,418
20211129,경상북도,대전광역시,70,2,423
20211129,경상북도,부산광역시,0,1,1669
20211129,경상북도,부산광역시,0,2,2294
20211129,경상북도,부산광역시,10,1,2551
20211129,경상북도,부산광역시,10,2,2588
20211129,경상북도,부산광역시,20,1,4620
20211129,경상북도,부산광역시,20,2,4914
20211129,경상북도,부산광역시,30,1,6475
20211129,경상북도,부산광역시,30,2,4839
20211129,경상북도,부산광역시,40,1,7808
20211129,경상북도,부산광역시,40,2,5109
20211129,경상북도,부산광역시,50,1,8880
20211129,경상북도,부산광역시,50,2,6579
20211129,경상북도,부산광역시,60,1,6689
20211129,경상북도,부산광역시,60,2,4822
20211129,경상북도,부산광역시,70,1,2192
20211129,경상북도,부산광역시,70,2,2068
20211129,경상북도,서울특별시,0,1,962
20211129,경상북도,서울특별시,0,2,1395
20211129,경상북도,서울특별시,10,1,1613
20211129,경상북도,서울특별시,10,2,1089
20211129,경상북도,서울특별시,20,1,5177
20211129,경상북도,서울특별시,20,2,6217
20211129,경상북도,서울특별시,30,1,7054
20211129,경상북도,서울특별시,30,2,5339
20211129,경상북도,서울특별시,40,1,7577
20211129,경상북도,서울특별시,40,2,4635
20211129,경상북도,서울특별시,50,1,8236
20211129,경상북도,서울특별시,50,2,5480
20211129,경상북도,서울특별시,60,1,5160
20211129,경상북도,서울특별시,60,2,3911
20211129,경상북도,서울특별시,70,1,1803
20211129,경상북도,서울특별시,70,2,1664
20211129,경상북도,울산광역시,0,1,646
20211129,경상북도,울산광역시,0,2,569
20211129,경상북도,울산광역시,10,1,703
20211129,경상북도,울산광역시,10,2,552
20211129,경상북도,울산광역시,20,1,1408
20211129,경상북도,울산광역시,20,2,971
20211129,경상북도,울산광역시,30,1,1875
20211129,경상북도,울산광역시,30,2,1294
20211129,경상북도,울산광역시,40,1,2331
20211129,경상북도,울산광역시,40,2,1761
20211129,경상북도,울산광역시,50,1,3412
20211129,경상북도,울산광역시,50,2,2506
20211129,경상북도,울산광역시,60,1,1904
20211129,경상북도,울산광역시,60,2,1176
20211129,경상북도,울산광역시,70,1,359
20211129,경상북도,울산광역시,70,2,388
20211129,경상북도,인천광역시,0,1,452
20211129,경상북도,인천광역시,0,2,399
20211129,경상북도,인천광역시,10,1,462
20211129,경상북도,인천광역시,10,2,338
20211129,경상북도,인천광역시,20,1,1291
20211129,경상북도,인천광역시,20,2,1133
20211129,경상북도,인천광역시,30,1,1786
20211129,경상북도,인천광역시,30,2,1050
20211129,경상북도,인천광역시,40,1,2521
20211129,경상북도,인천광역시,40,2,1277
20211129,경상북도,인천광역시,50,1,2713
20211129,경상북도,인천광역시,50,2,1622
20211129,경상북도,인천광역시,60,1,1358
20211129,경상북도,인천광역시,60,2,783
20211129,경상북도,인천광역시,70,1,260
20211129,경상북도,인천광역시,70,2,284
20211129,경상북도,전라남도,0,1,123
20211129,경상북도,전라남도,0,2,169
20211129,경상북도,전라남도,10,1,207
20211129,경상북도,전라남도,10,2,159
20211129,경상북도,전라남도,20,1,708
20211129,경상북도,전라남도,20,2,543
20211129,경상북도,전라남도,30,1,726
20211129,경상북도,전라남도,30,2,408
20211129,경상북도,전라남도,40,1,1170
20211129,경상북도,전라남도,40,2,489
20211129,경상북도,전라남도,50,1,1405
20211129,경상북도,전라남도,50,2,616
20211129,경상북도,전라남도,60,1,761
20211129,경상북도,전라남도,60,2,357
20211129,경상북도,전라남도,70,1,233
20211129,경상북도,전라남도,70,2,278
20211129,경상북도,전라북도,0,1,179
20211129,경상북도,전라북도,0,2,131
20211129,경상북도,전라북도,10,1,287
20211129,경상북도,전라북도,10,2,213
20211129,경상북도,전라북도,20,1,532
20211129,경상북도,전라북도,20,2,458
20211129,경상북도,전라북도,30,1,676
20211129,경상북도,전라북도,30,2,434
20211129,경상북도,전라북도,40,1,1211
20211129,경상북도,전라북도,40,2,550
20211129,경상북도,전라북도,50,1,1518
20211129,경상북도,전라북도,50,2,639
20211129,경상북도,전라북도,60,1,851
20211129,경상북도,전라북도,60,2,493
20211129,경상북도,전라북도,70,1,230
20211129,경상북도,전라북도,70,2,264
20211129,경상북도,제주특별자치도,0,1,44
20211129,경상북도,제주특별자치도,0,2,37
20211129,경상북도,제주특별자치도,10,1,82
20211129,경상북도,제주특별자치도,10,2,37
20211129,경상북도,제주특별자치도,20,1,324
20211129,경상북도,제주특별자치도,20,2,281
20211129,경상북도,제주특별자치도,30,1,228
20211129,경상북도,제주특별자치도,30,2,163
20211129,경상북도,제주특별자치도,40,1,296
20211129,경상북도,제주특별자치도,40,2,174
20211129,경상북도,제주특별자치도,50,1,379
20211129,경상북도,제주특별자치도,50,2,264
20211129,경상북도,제주특별자치도,60,1,192
20211129,경상북도,제주특별자치도,60,2,144
20211129,경상북도,제주특별자치도,70,1,55
20211129,경상북도,제주특별자치도,70,2,63
20211129,경상북도,충청남도,0,1,859
20211129,경상북도,충청남도,0,2,751
20211129,경상북도,충청남도,10,1,678
20211129,경상북도,충청남도,10,2,545
20211129,경상북도,충청남도,20,1,1500
20211129,경상북도,충청남도,20,2,1151
20211129,경상북도,충청남도,30,1,2275
20211129,경상북도,충청남도,30,2,1444
20211129,경상북도,충청남도,40,1,2624
20211129,경상북도,충청남도,40,2,1435
20211129,경상북도,충청남도,50,1,2646
20211129,경상북도,충청남도,50,2,1420
20211129,경상북도,충청남도,60,1,1318
20211129,경상북도,충청남도,60,2,697
20211129,경상북도,충청남도,70,1,348
20211129,경상북도,충청남도,70,2,467
20211129,경상북도,충청북도,0,1,797
20211129,경상북도,충청북도,0,2,619
20211129,경상북도,충청북도,10,1,579
20211129,경상북도,충청북도,10,2,548
